Number,Gender,NameSet,Title,GivenName,MiddleInitial,Surname,Country,CountryFull,StreetAddress,City,State,StateFull,ZipCode,EmailAddress,Username,TelephoneNumber,TelephoneCountryCode,Birthday,Age,TropicalZodiac,NationalID,Occupation,Company
8799,female,Hispanic,Mrs.,Elvina,E,Garibay,ES,Spain,"Carretera Cádiz-Málaga 2",Ezkio-Itsaso,SS,Guipúzcoa,20709,ElvinaGaribayPuente@superrito.com,Hizessid,"650 422 583",34,11/16/1974,44,Scorpio,,"Occupational health nurse","Eden Lawn Service"
8800,male,Hispanic,Mr.,Edilio,E,Cordova,GB,"United Kingdom","24 Bootham Terrace",REDE,,,"IP29 3DZ",EdilioCordovaCalvillo@dayrep.com,Soffeas,"078 4795 0063",44,6/29/1962,57,Cancer,"MH 60 73 49",Photographer,Merrymaking
8801,female,Hispanic,Mrs.,Mitra,N,Saavedra,GB,"United Kingdom","79 Carriers Road",CRELEVAN,,,"IV4 6LW",MitraSaavedraMagana@armyspy.com,Immakep,"070 5868 2190",44,5/12/1991,28,Taurus,"RX 53 98 15 A","Motorcycle mechanic",CompuAdd
8802,female,Hispanic,Mrs.,Melissa,G,Regalado,UY,Uruguay,"Colón 4705",Chamizo,CA,Canelones,90602,MelissaRegaladoBarrera@fleckens.hu,Mosed1982,"9157 8560",598,10/29/1982,36,Scorpio,,"Business support assistant",Chi-Chi's
8803,male,Hispanic,Mr.,Egeo,F,Abeyta,ES,Spain,"Canónigo Valiño 31",Canals,V,Valencia,46650,EgeoAbeytaMontoya@cuvox.de,Twitir79,"721 561 936",34,8/23/1979,39,Virgo,,"Travel counselor","Liberty Wealth Planners"
8804,female,Hispanic,Mrs.,Eluney,A,Yáñez,US,"United States","251 Shobe Lane","Fort Collins",CO,Colorado,80524,EluneyYanezVillalobos@teleworm.us,Dideenable,970-408-3287,1,5/8/1973,46,Taurus,652-22-0759,"Refractory mason",Choices
8805,male,Hispanic,Mr.,Edelio,O,Gracia,US,"United States","1327 Trails End Road","Fort Lauderdale",FL,Florida,33308,EdelioGraciaJurado@cuvox.de,Beirme,954-349-2806,1,6/19/1954,65,Gemini,593-47-4062,"Broadcast field supervisor","Polk Brothers"
8806,male,Hispanic,Mr.,Geremías,P,Sotelo,ES,Spain,"Cádiz 26",Turón,GR,Granada,18491,GeremiasSoteloTovar@teleworm.us,Muchad,"758 025 401",34,10/9/1973,45,Libra,,"Nurse practitioner","Mighty Casey's"
8807,male,Hispanic,Mr.,Cadmo,S,Pelayo,UY,Uruguay,"Porongos 8508","Paso del Cerro",TA,Tacuarembó,45005,CadmoPelayoRodriguez@rhyta.com,Hishousy,"9192 2212",598,1/17/1968,51,Capricorn,,"Counter clerk",Stratacard
8808,male,Hispanic,Mr.,Leuco,D,Girón,US,"United States","3404 Railroad Street",Jacksonville,FL,Florida,32207,LeucoGironMontenegro@gustr.com,Shatepon,904-976-3281,1,1/27/1941,78,Aquarius,769-42-4069,"Technical support specialist","Quest Technology Service"
8809,female,Hispanic,Ms.,Iva,A,Lara,ES,Spain,"Ventanilla de Beas 27","El Atazar",M,Madrid,28189,IvaLaraTeran@teleworm.us,Tharmis,"641 875 558",34,6/14/1991,28,Gemini,,"Staff development specialist","Compact Disc Center"
8810,male,Hispanic,Mr.,Ulises,R,Garza,US,"United States","536 Clover Drive","Colorado Springs",CO,Colorado,80907,UlisesGarzaRodrigez@fleckens.hu,Proatest,719-339-1433,1,4/21/1999,20,Taurus,652-34-7639,"Middle school teacher","Multi Tech Development"
8811,male,Hispanic,Mr.,Cleandro,K,Linares,GB,"United Kingdom","47 Wenlock Terrace",PETTY,,,"AB53 8UP",CleandroLinaresGarza@armyspy.com,Yoursider,"078 8291 9199",44,1/31/1948,71,Aquarius,"WX 67 22 99 C","Bicycle repairer",Witmark
8812,female,Hispanic,Mrs.,Heliena,A,Cedillo,ES,Spain,"Quevedo 35",Coirós,C,"A Coruña",15316,HelienaCedilloJurado@teleworm.us,Rithey43,"640 805 037",34,8/13/1943,75,Leo,,"Ski patrol","WWW Realty"
8813,female,Hispanic,Mrs.,Moira,V,Anguiano,UY,Uruguay,"Sarandí 2079","La Paz",CA,Canelones,90100,MoiraAnguianoMontano@superrito.com,Cerall,"9659 1991",598,7/13/1993,25,Cancer,,"Cooking instructor",d.e.m.o.
8814,female,Hispanic,Ms.,Aleda,U,Barrera,GB,"United Kingdom","15 Grey Street",KILBRIDE,,,"PA20 3ZT",AledaBarreraAlmonte@gustr.com,Toopece,"079 6484 8061",44,6/24/1970,49,Cancer,"GK 29 40 09 A","Staff development specialist","First Choice Yard Help"
8815,male,Hispanic,Mr.,Gerlac,P,Frías,US,"United States","4987 Willow Oaks Lane","Lake Charles",LA,Louisiana,70601,GerlacFriasMarrero@rhyta.com,Lodire,337-338-1289,1,1/9/1987,32,Capricorn,434-61-5979,Paymaster,"AM/PM Camp"
8816,male,Hispanic,Mr.,Sancho,R,Baca,UY,Uruguay,"Miguelete 6289","Plácido Rosas",CA,Canelones,37101,SanchoBacaRobledo@superrito.com,Thatiand,"9391 7703",598,2/23/1956,63,Pisces,,Essayist,"Pender's Food Stores"
8817,female,Hispanic,Mrs.,Camelia,S,Dueñas,GB,"United Kingdom","76 Simone Weil Avenue",WELLAND,,,"WR13 7GJ",CameliaDuenasBlanco@jourrapide.com,Afroackly,"078 6849 6404",44,4/28/1999,20,Taurus,"YR 68 22 40 A","Airbrush artist","Enviro Architectural Designs"
8818,female,Hispanic,Mrs.,Eyén,P,Razo,US,"United States","167 Saint Marys Avenue",Liverpool,NY,"New York",13088,EyenRazoSaldana@cuvox.de,Felded,315-879-9993,1,1/3/1996,23,Capricorn,098-56-2057,"Medical secretary","Brown Derby"
8819,female,Hispanic,Ms.,Tetis,E,Perales,ES,Spain,"Av. Zumalakarregi 60",Bonete,AB,Albacete,02691,TetisPeralesAnguiano@gustr.com,Equady,"719 553 758",34,5/18/1983,36,Taurus,,"Nurse administrator",TheBottomHalf
8820,male,Hispanic,Mr.,Gisberto,V,Mota,ES,Spain,"C/ Canarias 14",Ormaiztegi,SS,Guipúzcoa,20216,GisbertoMotaCollado@fleckens.hu,Chave1997,"610 740 740",34,5/11/1997,22,Taurus,,"Physical therapist assistant",Loblaws
8821,male,Hispanic,Mr.,Adam,R,Nazario,US,"United States","2257 Daffodil Lane",Laurel,VA,Virginia,20707,AdamNazarioArteaga@cuvox.de,Hicas1970,703-439-4744,1,12/19/1970,48,Sagittarius,225-48-7993,"College faculty",Gottschalks
8822,female,Hispanic,Mrs.,Estelinda,C,Bermúdez,UY,Uruguay,"Del Sauzal 2147","Mendoza Chico",FD,Florida,94006,EstelindaBermudezGaray@jourrapide.com,Fackons,"9653 6631",598,1/23/1990,29,Aquarius,,Statistician,Judy's
8823,female,Hispanic,Ms.,Wereburga,F,Roque,GB,"United Kingdom","27 Southend Avenue",BLACKBRAES,,,"FK1 3LP",WereburgaRoqueHerrera@rhyta.com,Reocken,"077 1913 2818",44,3/12/1944,75,Pisces,"SG 17 95 07 B","Employee welfare manager","A. L. Price"
8824,male,Hispanic,Mr.,Exequiel,A,Santillán,ES,Spain,"Plazuela do Porto 56","Icod de los Vinos",TF,"Santa Cruz de Tenerife",38430,ExequielSantillanBarela@fleckens.hu,Witainceaft,"681 317 339",34,12/3/1983,35,Sagittarius,,"Personal chef","Piece Goods Fabric"
8825,female,Hispanic,Ms.,Yamila,A,Garibay,GB,"United Kingdom","71 Crown Street",LONDON,,,"W1U 7SF",YamilaGaribayEsparza@jourrapide.com,Aniused97,"079 7630 2606",44,10/12/1997,21,Libra,"XG 09 84 24 B","Fire dispatcher",Datacorp
8826,female,Hispanic,Mrs.,Numeria,V,Benavidez,ES,Spain,"C/ Manuel Iradier 26","Castell de Castells",A,Alicante,03793,NumeriaBenavidezBustos@rhyta.com,Shounce,"608 128 958",34,11/21/1960,58,Scorpio,,"Cardiology technologist","Buehler Foods"
8827,female,Hispanic,Mrs.,Floriana,J,Menchaca,ES,Spain,"Estrela 79","Medio Cudeyo",S,Cantabria,39619,FlorianaMenchacaTrevino@superrito.com,Hatestaked,"792 589 972",34,8/14/1941,77,Leo,,"Systems architect","Dun Rite Lawn Maintenance"
8828,female,Hispanic,Ms.,Nale,A,Nieto,ES,Spain,"C/ Pablo Iglesias 77",Manjarrés,LO,"La Rioja",26315,NaleNietoMedrano@dayrep.com,Ment1997,"625 687 957",34,5/13/1997,22,Taurus,,Photojournalist,"Locost Accessories"
8829,female,Hispanic,Ms.,Obed,P,Caldera,ES,Spain,"La Fontanilla 23",Guadalcázar,CO,Córdoba,14130,ObedCalderaCorona@armyspy.com,Couglag,"645 054 590",34,12/9/1971,47,Sagittarius,,"Localization translator","Lone Wolf Wealth Planning"
8830,female,Hispanic,Mrs.,Cadelaria,V,Laureano,ES,Spain,"C/ Hijuela de Lojo 88",Baliarrain,SS,Guipúzcoa,20259,CadelariaLaureanoGuerrero@einrot.com,Frighbord,"783 381 182",34,6/7/1984,35,Gemini,,"Cab driver","Total Serve"
8831,male,Hispanic,Mr.,Cripín,G,Caballero,GB,"United Kingdom","84 George Street","BROWN EDGE",,,"ST6 9PS",CripinCaballeroSerrato@rhyta.com,Nerisfamands,"079 3638 0485",44,1/9/1971,48,Capricorn,"BP 64 54 10 D","Structural and reinforcing iron and metal worker","Enviro Architectural Designs"
8832,male,Hispanic,Mr.,Antu,J,Villareal,GB,"United Kingdom","24 Castledore Road",TWATT,,,"ZE2 7XF",AntuVillarealRincon@einrot.com,Youresioure53,"078 1616 4202",44,2/17/1953,66,Aquarius,"TC 62 37 47 A",Slaughterer,Fireball
8833,male,Hispanic,Mr.,Lope,C,Salas,UY,Uruguay,"Sarandí 2165","La Pedrera",TA,Tacuarembó,45000,LopeSalasSosa@superrito.com,Athey1991,"9517 1211",598,4/29/1991,28,Taurus,,"Construction cost estimator",Datacorp
8834,female,Hispanic,Mrs.,Zuria,Y,Ruelas,ES,Spain,"Antonio Vázquez 77","Buenavista del Norte",TF,"Santa Cruz de Tenerife",38480,ZuriaRuelasReynoso@einrot.com,Eyetinatim,"764 020 999",34,5/7/1962,57,Taurus,,"Asset property manager","Red Owl"
8835,female,Hispanic,Dr.,Avelina,A,Pabón,UY,Uruguay,"Guayabos 6940",Capurro,SJ,"San José",80004,AvelinaPabonGrijalva@einrot.com,Musibing66,"9967 1556",598,10/17/1966,52,Libra,,"Creative writer","Tam's Stationers"
8836,male,Hispanic,Mr.,Rolán,D,Molina,ES,Spain,"Cruce Casa de Postas 32","Moraleda de Zafayona",GR,Granada,18370,RolanMolinaOcasio@rhyta.com,Youldrals,"793 856 135",34,11/3/1979,39,Scorpio,,"Cardiopulmonary technologist","University Stereo"
8837,female,Hispanic,Mrs.,Lalita,T,Calderón,UY,Uruguay,"Misiones 6945","Juan Soler",SJ,"San José",80007,LalitaCalderonJimenez@cuvox.de,Spoing,"9395 8161",598,9/25/1954,64,Libra,,"Sports book writer","Channel Home Centers"
8838,female,Hispanic,Mrs.,Levi,A,Aranda,ES,Spain,"Paraguay 66",Novelda,A,Alicante,03660,LeviArandaLlarnas@gustr.com,Clontriled,"792 977 960",34,1/22/1956,63,Aquarius,,"Pediatric dentist","Newmark & Lewis"
8839,male,Hispanic,Mr.,Agop,M,Ponce,US,"United States","852 Petunia Way",Birmingham,AL,Alabama,35209,AgopPonceSoria@gustr.com,Ephiculd1960,205-805-7408,1,10/20/1960,58,Libra,416-43-7022,"Publicity agent",Monmax
8840,male,Hispanic,Mr.,Geppe,L,Vega,ES,Spain,"Socampo 30",Mogarraz,SA,Salamanca,37610,GeppeVegaPadron@gustr.com,Frobeither,"710 469 163",34,4/23/1954,65,Taurus,,"Record center clerk","Noodle Kidoodle"
8841,female,Hispanic,Ms.,Palma,T,Apodaca,GB,"United Kingdom","22 Middlewich Road","FLAX BOURTON",,,"BS19 7AN",PalmaApodacaSarabia@rhyta.com,Sperady1966,"078 1504 8466",44,1/12/1966,53,Capricorn,"RR 92 13 58 C","Airport tower controller","Big A Auto Parts"
8842,female,Hispanic,Ms.,Elina,J,Iglesias,ES,Spain,"Alcon Molina 47",Orcoyen,NA,Navarre,31160,ElinaIglesiasGamez@dayrep.com,Buttp1958,"689 244 180",34,6/14/1958,61,Gemini,,"Gaming machine servicer","John F. Lawhon"
8843,female,Hispanic,Ms.,Juno,S,Cervantes,GB,"United Kingdom","96 Bootham Crescent","RICKLING GREEN",,,"CB11 3LB",JunoCervantesRoldan@rhyta.com,Aptantion,"070 0982 4144",44,1/30/1967,52,Aquarius,"ES 43 88 69 D",Farmhand,"Sofa Express"
8844,male,Hispanic,Mr.,Seneca,H,Yáñez,ES,Spain,"C/ Amoladera 50","Pezuela de las Torres",M,Madrid,28812,SenecaYanezIbarra@cuvox.de,Youly1942,"641 222 517",34,10/5/1942,76,Libra,,"U.S. Secret Service agent","Standard Sales"
8845,male,Hispanic,Mr.,Miles,F,Laureano,UY,Uruguay,"Guipúzcoa 1827",Rocha,RO,Rocha,27000,MilesLaureanoSoliz@dayrep.com,Whespers,"9438 9969",598,8/6/1963,55,Leo,,"Recreation and parks director","Quality Realty Service"
8846,female,Hispanic,Ms.,Nazareth,G,Sotelo,ES,Spain,"Avenida Cervantes 75",Amorebieta-Etxano,BB,Biscay,48340,NazarethSoteloSegura@dayrep.com,Veread,"735 934 331",34,10/24/1990,28,Scorpio,,Surveyor,"Crazy Eddie"
8847,female,Hispanic,Ms.,Adelaide,H,Árias,ES,Spain,"Inglaterra 52",Lanteira,GR,Granada,18518,AdelaideAriasHenriquez@fleckens.hu,Ingend,"791 304 631",34,5/12/1957,62,Taurus,,"Correctional officer","Bumper to Bumper Auto Parts"
8848,male,Hispanic,Mr.,Nazar,G,Ávila,US,"United States","3565 Elk Rd Little",Latham,NY,"New York",12110,NazarAvilaAcosta@superrito.com,Mentir,518-986-2816,1,11/11/1974,44,Scorpio,113-86-3592,"Placement officer","Omni Superstore"
8849,female,Hispanic,Mrs.,Wanda,C,Zamora,ES,Spain,"Plaza Maior 93","Peralejos de Abajo",SA,Salamanca,37216,WandaZamoraSalinas@teleworm.us,Wilthe,"639 502 809",34,11/10/1983,35,Scorpio,,"Airport service agent",FlowerTime
8850,female,Hispanic,Mrs.,Senaida,S,Rivas,GB,"United Kingdom","20 Well Lane",PAWSTON,,,"TD12 7LH",SenaidaRivasMendez@armyspy.com,Abinced,"078 4158 9441",44,10/7/1980,38,Libra,"CR 55 27 18 A",Composer,Purity
8851,female,Hispanic,Mrs.,Teodosia,S,Varela,UY,Uruguay,"Sarandi 9681","25 de Agosto",FD,Florida,94002,TeodosiaVarelaLucio@armyspy.com,Hunke1978,"9340 1212",598,7/1/1978,41,Cancer,,"Aircraft and avionics equipment mechanic","Sports Unlimited"
8852,male,Hispanic,Mr.,Oliver,A,Ceballos,ES,Spain,"Salzillo 65","Vilariño de Conso",OR,Ourense,32557,OliverCeballosLugo@jourrapide.com,Idefor,"764 359 920",34,7/2/1963,55,Cancer,,"Osteopathic doctor",Acuserv
8853,female,Hispanic,Ms.,Sintiques,Y,Ojeda,ES,Spain,"Enxertos 98","La Alberguería de Argañán",SA,Salamanca,37555,SintiquesOjedaBarraza@rhyta.com,Copichatte,"611 145 471",34,4/23/1948,71,Taurus,,"Real estate sales agent","House 2 Home"
8854,male,Hispanic,Mr.,Othmaro,N,Canales,UY,Uruguay,"Costanera 1036",Reboledo,FD,Florida,94102,OthmaroCanalesTamayo@rhyta.com,Oplace45,"9711 5530",598,9/21/1945,73,Virgo,,Mason,"Just For Feet"
8855,male,Hispanic,Mr.,Martino,E,Ojeda,US,"United States","3212 Round Table Drive",Hamilton,OH,Ohio,45011,MartinoOjedaPorras@gustr.com,Thowintal,513-869-8211,1,9/7/1961,57,Virgo,273-90-1036,Gemologist,"Starship Tapes & Records"
8856,male,Hispanic,Mr.,Ovidio,X,Juárez,UY,Uruguay,"Tabaré 4973",Riachuelo,CA,Canelones,70000,OvidioJuarezElizondo@cuvox.de,Carly1957,"9672 0758",598,4/23/1957,62,Taurus,,"Contract skidder","Exact Solutions"
8857,female,Hispanic,Ms.,Kusi,R,Reynoso,US,"United States","498 Red Hawk Road",Madison,MN,Minnesota,56256,KusiReynosoUrias@superrito.com,Lashass,320-698-6782,1,12/18/1959,59,Sagittarius,473-15-7273,"Occupational health nurse","On Cue"
8858,female,Hispanic,Ms.,Janice,E,Palomo,GB,"United Kingdom","55 Quay Street",NAZEING,,,"EN9 2BH",JanicePalomoRomo@superrito.com,Contaked1941,"070 5807 7388",44,4/17/1941,78,Aries,"EB 81 87 86 B","Plating and coating machine tender",Monlinks
8859,male,Hispanic,Mr.,Dimas,E,Reyna,US,"United States","2120 Pike Street","Del Mar",CA,California,92014,DimasReynaGuerra@dayrep.com,Wrign1984,858-523-3597,1,9/13/1984,34,Virgo,566-91-2743,Butcher,"Ideal Garden Management"
8860,female,Hispanic,Mrs.,Santina,L,Figueroa,ES,Spain,"Reiseñor 50",Madridejos,TO,Toledo,45710,SantinaFigueroaNino@teleworm.us,Hoppen,"617 799 043",34,5/18/1961,58,Taurus,,Agronomist,"Maxiserve "
8861,female,Hispanic,Mrs.,Leonela,M,Sotelo,US,"United States","2533 Norman Street","Los Angeles",CA,California,90014,LeonelaSoteloLucio@superrito.com,Standed1961,323-315-2725,1,7/14/1961,57,Cancer,571-22-7495,"Extruding and drawing machine setters","System Star"
8862,male,Hispanic,Mr.,Enos,M,Laureano,ES,Spain,"Paseo Junquera 99",Caudiel,CS,Castellón,12440,EnosLaureanoNajera@teleworm.us,Himant,"756 663 303",34,11/27/1963,55,Sagittarius,,"Commercial pilot","Century House"
8863,female,Hispanic,Mrs.,Práxedes,T,Prado,US,"United States","2438 Point Street",Chicago,IL,Illinois,60605,PraxedesPradoRegalado@superrito.com,Knothinnew,773-824-1478,1,12/23/1977,41,Capricorn,359-94-2483,"Refuge manager","Highland Appliance"
8864,female,Hispanic,Ms.,Layla,Y,Ceja,ES,Spain,"Constitución 91",Salamanca,SA,Salamanca,37000,LaylaCejaTejeda@cuvox.de,Campanisto1971,"657 627 896",34,6/27/1971,48,Cancer,,Writer,"Custom Lawn Service"
8865,female,Hispanic,Ms.,Romana,G,Botello,US,"United States","4203 Ingram Street",Dayton,OH,Ohio,45402,RomanaBotelloZamora@rhyta.com,Punot1940,937-483-6943,1,6/19/1940,79,Gemini,270-10-5112,"Air Force","Casa Bonita"
8866,female,Hispanic,Mrs.,Rosenda,T,Becerra,US,"United States","1190 Levy Court",Marlboro,MA,Massachusetts,01752,RosendaBecerraOlvera@gustr.com,Sciarger,978-720-6128,1,11/28/1985,33,Sagittarius,032-14-0695,"Mechanical engineer","Budget Tapes & Records"
8867,male,Hispanic,Mr.,Fileas,F,Iglesias,GB,"United Kingdom","34 Boar Lane","SGARASTA MHOR",,,"HS3 9HT",FileasIglesiasSegura@rhyta.com,Satingrame,"077 2125 7675",44,9/1/1956,62,Virgo,"TW 17 78 90 C","Fitness trainer",StopGrey
8868,male,Hispanic,Mr.,Perceval,I,Alonzo,US,"United States","4137 Sweetwood Drive",Centennial,CO,Colorado,80112,PercevalAlonzoLedesma@teleworm.us,Wellow,303-419-6230,1,11/2/1999,19,Scorpio,524-39-1738,"Farm product inspector","Pace Membership Warehouse"
8869,male,Hispanic,Mr.,Liafdag,L,Rubio,ES,Spain,"Alvaro Cunqueiro 66","Bollullos de la Mitación",SE,Seville,41110,LiafdagRubioMaya@teleworm.us,Beace1994,"737 803 914",34,7/8/1994,24,Cancer,,"Custom inspector","Mission G"
8870,female,Hispanic,Ms.,Jésica,A,Vela,UY,Uruguay,"Arenales 8891",Montevideo,MO,Montevideo,12000,JesicaVelaAbreu@rhyta.com,Fead1993,"9399 7649",598,8/31/1993,25,Virgo,,"Rail-track laying and maintenance equipment operator",Benesome
8871,male,Hispanic,Mr.,Nuncio,M,Jimínez,UY,Uruguay,"Rigoberto Lopez 6108",Saucedo,SA,Salto,50010,NuncioJiminezBarrientos@superrito.com,Sence1983,"9753 5096",598,9/20/1983,35,Virgo,,"Public defender","Hollywood Video"
8872,female,Hispanic,Ms.,Arandu,L,Fonseca,ES,Spain,"Paraguay 74",Relleu,A,Alicante,03578,AranduFonsecaVelasco@teleworm.us,Hicere,"743 313 596",34,11/12/1974,44,Scorpio,,"Tractor driver","The Goose and Duck"
8873,male,Hispanic,Mr.,Cañumil,I,Collado,GB,"United Kingdom","72 Nenthead Road",HIGHCLERE,,,"RG20 4TZ",CanumilColladoToledo@armyspy.com,Prioneirmed,"079 6907 5143",44,2/22/1990,29,Pisces,"ZP 41 50 26","Lift truck operator","AJ Bayless"
8874,male,Hispanic,Mr.,Juventino,B,Fierro,ES,Spain,"Avenida Cervantes 77",Gernika-Lumo,BB,Biscay,48300,JuventinoFierroCovarrubias@gustr.com,Nointian1968,"627 095 069",34,7/29/1968,50,Leo,,"Staff manager","Western Auto"
8875,male,Hispanic,Mr.,Carles,E,Aragón,UY,Uruguay,"Colombes 1176",Progreso,CA,Canelones,90300,CarlesAragonPuga@rhyta.com,Briong,"9685 4829",598,9/20/1976,42,Virgo,,Anesthesiologist,Ransohoffs
8876,male,Hispanic,Mr.,Vespasiano,M,Sotelo,US,"United States","2786 Buffalo Creek Road",Murfreesboro,TN,Tennessee,37130,VespasianoSoteloSoria@dayrep.com,Curre1959,615-867-4453,1,5/12/1959,60,Taurus,414-21-7506,"Mixing and blending machine tender","Coon Chicken Inn"
8877,female,Hispanic,Mrs.,Helena,C,Aguayo,US,"United States","3527 Goff Avenue",Galien,MI,Michigan,49113,HelenaAguayoContreras@superrito.com,Ionsoment,269-545-5566,1,9/26/1988,30,Libra,375-34-8557,Airman,"Four Leaf Clover"
8878,male,Hispanic,Mr.,Branco,L,Valenzuela,GB,"United Kingdom","94 Warner Close","HAUGHLEY NEW STREET",,,"IP14 5ZJ",BrancoValenzuelaGodinez@armyspy.com,Obesson,"077 8692 6544",44,4/20/1969,50,Taurus,"AX 20 62 50 A","Construction electrician","Sunny Real Estate Investments"
8879,male,Hispanic,Mr.,Ervino,E,Gamboa,GB,"United Kingdom","11 Whitby Road",DENTON,,,"OX44 3FE",ErvinoGamboaRios@gustr.com,Suppris1956,"070 1333 1929",44,2/12/1956,63,Aquarius,"RB 41 43 36 C","Dental technician",Henry's
8880,female,Hispanic,Ms.,Aminta,L,Zamora,ES,Spain,"Boriñaur enparantza 68",Lloseta,PM,"Balearic Islands",07360,AmintaZamoraHeredia@teleworm.us,Scerfumfor,"778 591 638",34,4/24/1985,34,Taurus,,"Geriatric nurse",Monsource
8881,female,Hispanic,Ms.,Agnese,L,Cuellar,UY,Uruguay,"Arenales 1153",Montevideo,MO,Montevideo,12000,AgneseCuellarRivas@teleworm.us,Satterign,"9150 2363",598,2/5/1966,53,Aquarius,,"Office administrative assistant","Johnson's General Stores"
8882,female,Hispanic,Ms.,Marianela,T,Montero,ES,Spain,"Avda. Generalísimo 68","San Adrián",NA,Navarre,31570,MarianelaMonteroCandelaria@cuvox.de,Eired1994,"689 861 828",34,10/21/1994,24,Libra,,"Locker room attendant","Wholesale Club, Inc."
8883,male,Hispanic,Mr.,Giulio,N,Carrión,GB,"United Kingdom","10 Castledore Road",TWATT,,,"ZE2 9SF",GiulioCarrionNavarro@dayrep.com,Onessince1954,"078 4901 2842",44,8/29/1954,64,Virgo,"NY 69 47 66 B","Labor economist","Team Designers and Associates"
8884,male,Hispanic,Mr.,Ponpey,C,Avilés,US,"United States","1114 Ashmor Drive",Wadena,MN,Minnesota,56482,PonpeyAvilesBlanco@armyspy.com,Eack1982,218-317-5622,1,5/1/1982,37,Taurus,474-38-5292,"Health care translator","Omni Realty"
8885,male,Hispanic,Mr.,Galeaso,X,Escobar,US,"United States","4122 Anthony Avenue","San Angelo",TX,Texas,76903,GaleasoEscobarBalderas@armyspy.com,Eaus1948,325-805-4247,1,1/13/1948,71,Capricorn,460-84-7582,"Metal pourer",Titania
8886,female,Hispanic,Ms.,Marlen,L,Ceja,US,"United States","338 Irving Road",Westerville,OH,Ohio,43081,MarlenCejaRoque@fleckens.hu,Dony1948,740-457-9640,1,12/10/1948,70,Sagittarius,294-64-1177,"Teller supervisor","MVP Sports"
8887,male,Hispanic,Mr.,Modesto,Y,Archuleta,ES,Spain,"Extramuros 18",Navacerrada,M,Madrid,28491,ModestoArchuletaZuniga@superrito.com,Whistalcup,"639 073 441",34,5/28/1977,42,Gemini,,"Reactor operator",Thorofare
8888,male,Hispanic,Mr.,Clodoaldo,B,Hidalgo,UY,Uruguay,"Ituzaingó 7328",Jaureguiberry,CA,Canelones,16404,ClodoaldoHidalgoSandoval@rhyta.com,Dects1982,"9688 5040",598,2/14/1982,37,Aquarius,,"Training specialist","Pro-Care Garden Maintenance"
8889,female,Hispanic,Ms.,Olina,R,Barragán,UY,Uruguay,"Acuña de Figeroa 2920","Polanco Norte",LA,Lavalleja,30009,OlinaBarraganRodarte@dayrep.com,Lais1988,"9624 4969",598,10/30/1988,30,Scorpio,,"Medical geographer","Rainbow Life"
8890,male,Hispanic,Mr.,Arthur,T,Ponce,GB,"United Kingdom","21 Park Terrace",GILMERTON,,,"EH17 5LJ",ArthurPonceVillegas@teleworm.us,Crooking,"078 6010 6947",44,4/10/1949,70,Aries,"RS 51 40 80 D","Convention services manager","Magik Gray"
8891,male,Hispanic,Mr.,Elmer,P,Montero,GB,"United Kingdom","84 St James Boulevard",HORNINGSHAM,,,"BA12 1EE",ElmerMonteroChavarria@rhyta.com,Theired,"077 5443 2887",44,8/1/1962,56,Leo,"ME 34 98 64 C","Clinical dietitian",MegaSolutions
8892,male,Hispanic,Mr.,Esaú,I,Adomo,GB,"United Kingdom","49 Seafield Street",LLANTARNAM,,,"NP44 4TS",EsauAdomoFerrer@jourrapide.com,Gooming,"070 5911 5574",44,12/9/1998,20,Sagittarius,"HT 52 95 86 C","Dinkey operator","Thriftway Food Mart"
8893,female,Hispanic,Ms.,Brunella,S,Leal,US,"United States","1070 Valley Lane",Austin,TX,Texas,78701,BrunellaLealGonzales@einrot.com,Fiverand,512-628-6041,1,10/6/1976,42,Libra,630-80-4542,"Identification clerk","Envirotecture Design Service"
8894,female,Hispanic,Ms.,Wara,C,Castaneda,ES,Spain,"Comandante Izarduy 60",Gavà,B,Barcelona,08850,WaraCastanedaPadron@jourrapide.com,Histre,"762 318 265",34,6/28/1995,24,Cancer,,"Beauty care specialist","Childs Restaurants"
